Time,xAcceleration,yAcceleration,zAcceleration,xSMA(20 seconds), xSMA(100 seconds),ySMA(20 seconds),ySMA(100 seconds),zSMA(20 seconds),zSMA(100 seconds)
1554682957924,-3.08,-9.45,-0.369,-2.5407,-2.50084,-9.3686,-9.55748,0.0359,-0.37322
1554682958127,-2.462,-9.38,1.985,-2.6068,-2.52201,-9.51085,-9.54928,0.09865,-0.32197
1554682958331,-3.374,-9.301,0.898,-2.71475,-2.55961,-9.4959,-9.54508,0.3034,-0.31386
1554682958535,-2.685,-9.301,0.604,-2.9369,-2.55504,-9.4177,-9.5434,0.3764,-0.3215
1554682958741,-2.956,-9.278,0.437,-2.90725,-2.55813,-9.42775,-9.54456,0.4107,-0.32066
1554682958942,-2.419,-9.389,0.871,-2.88815,-2.58843,-9.3982,-9.5239,0.51,-0.31667
1554682959146,-2.535,-9.354,0.743,-2.8498,-2.5855,-9.3338,-9.49637,0.5151,-0.31339
1554682959349,-3.854,-9.283,-0.107,-2.86025,-2.5928,-9.32845,-9.50632,0.49165,-0.32078
1554682959555,-3.217,-9.04,0.197,-2.93125,-2.62001,-9.3232,-9.49934,0.41005,-0.26992
1554682959760,-3.036,-9.156,0.426,-3.0286,-2.61847,-9.2725,-9.49839,0.52455,-0.26826
1554682959961,-3.498,-9.276,-0.24,-3.0998,-2.61809,-9.24785,-9.50344,0.4517,-0.26381
1554682960166,-3.001,-9.241,0.561,-3.06585,-2.60248,-9.2595,-9.50175,0.4436,-0.24154
1554682960369,-2.876,-9.218,0.068,-3.10555,-2.59473,-9.2456,-9.47779,0.4172,-0.22559
1554682960572,-2.848,-9.068,0.656,-3.0664,-2.58895,-9.241,-9.48102,0.44925,-0.22696
1554682960776,0.76,-10.897,-0.354,-2.87855,-2.55648,-9.32685,-9.49601,0.37985,-0.18293
1554682960982,-1.202,-9.022,-1.065,-2.7953,-2.54897,-9.306,-9.49673,0.3267,-0.19997
1554682961186,-0.09,-10.054,0.688,-2.65115,-2.52028,-9.34655,-9.50544,0.34395,-0.18845
1554682961388,-2.638,-9.571,-0.82,-2.6257,-2.51582,-9.3682,-9.50602,0.279,-0.1855
1554682961592,-1.66,-9.708,0.455,-2.5071,-2.47894,-9.40455,-9.49487,0.27585,-0.16524
1554682961798,-2.576,-9.378,0.557,-2.46235,-2.46631,-9.41825,-9.49951,0.30955,-0.17318
1554682962001,-2.695,-9.284,0.25,-2.4431,-2.4876,-9.40995,-9.50508,0.3405,-0.12695
1554682962203,-2.528,-9.46,0.244,-2.4464,-2.47568,-9.41395,-9.50462,0.25345,-0.11961
1554682962408,-2.5,-9.378,0.409,-2.4027,-2.47015,-9.4178,-9.50656,0.229,-0.1169
1554682962613,-2.617,-9.332,0.409,-2.3993,-2.46569,-9.41935,-9.50516,0.21925,-0.08239
1554682962815,-2.582,-9.455,0.205,-2.3806,-2.44712,-9.4282,-9.4808,0.20765,-0.06522
1554682963020,-2.588,-9.382,0.123,-2.38905,-2.45473,-9.42785,-9.49369,0.17025,-0.07346
1554682963224,-2.476,-9.407,0.379,-2.3861,-2.46678,-9.4305,-9.48922,0.15205,-0.02064
1554682963428,-2.608,-9.387,0.331,-2.3238,-2.47864,-9.4357,-9.49182,0.17395,-0.01952
1554682963629,-2.46,-9.408,0.03,-2.28595,-2.4801,-9.4541,-9.48844,0.1656,-0.01276
1554682963833,-2.573,-9.432,0.238,-2.2628,-2.46386,-9.4679,-9.49364,0.1562,-0.00492
1554682964037,-2.571,-9.394,0.442,-2.21645,-2.44196,-9.4738,-9.4578,0.1903,-0.00187
1554682964240,-2.44,-9.423,0.313,-2.1884,-2.49383,-9.4829,-9.47397,0.1779,-0.02256
1554682964445,-2.582,-9.388,0.178,-2.1737,-2.50188,-9.4914,-9.46032,0.1834,-0.00215
1554682964648,-2.499,-9.409,0.272,-2.15625,-2.52222,-9.50845,-9.45155,0.1642,-0.01064
1554682964853,-2.604,-9.361,0.275,-2.32445,-2.53422,-9.43165,-9.4527,0.19565,-0.02573
1554682965056,-2.615,-9.384,0.265,-2.3951,-2.50029,-9.44975,-9.45804,0.26215,-0.01776
1554682965260,-2.525,-9.416,0.202,-2.51685,-2.49515,-9.41785,-9.45989,0.23785,-0.02872
1554682965464,-2.523,-9.375,0.299,-2.5111,-2.47159,-9.40805,-9.47021,0.2938,-0.0368
1554682965669,-2.531,-9.39,0.367,-2.55465,-2.45976,-9.39215,-9.47477,0.2894,-0.0417
1554682965872,-2.623,-9.382,0.266,-2.557,-2.4416,-9.39235,-9.48108,0.27485,-0.04445
1554682966076,-2.544,-9.43,0.258,-2.54945,-2.42839,-9.39965,-9.48576,0.27525,-0.0462
1554682966279,-2.435,-9.407,0.326,-2.5448,-2.41314,-9.397,-9.49024,0.27935,-0.04875
1554682966483,-2.677,-9.369,0.38,-2.55365,-2.40531,-9.39655,-9.4924,0.2779,-0.05011
1554682966686,-2.549,-9.376,0.259,-2.55025,-2.3964,-9.39875,-9.49394,0.2704,-0.04676
1554682966893,-2.553,-9.388,0.262,-2.5488,-2.3994,-9.3954,-9.4895,0.27325,-0.03174
1554682967095,-2.485,-9.458,0.308,-2.54365,-2.4178,-9.3992,-9.49056,0.2825,-0.01584
1554682967298,-2.332,-9.331,0.362,-2.53645,-2.42489,-9.3954,-9.49245,0.28165,0.00099
1554682967500,-2.581,-9.495,0.089,-2.5351,-2.42814,-9.4008,-9.4973,0.26955,0.01353
1554682967705,-2.24,-9.471,0.243,-2.5241,-2.43669,-9.40395,-9.48875,0.2802,0.01286
1554682967910,-2.351,-9.419,0.421,-2.513,-2.41577,-9.4033,-9.49037,0.28935,0.01905
1554682968113,-2.472,-9.439,0.267,-2.50805,-2.39751,-9.40555,-9.49821,0.2806,0.01496
1554682968317,-2.346,-9.475,0.305,-2.50335,-2.38083,-9.40815,-9.50571,0.2802,0.01006
1554682968521,-2.47,-9.385,0.333,-2.49775,-2.36567,-9.408,-9.50843,0.28795,0.01389
1554682968729,-2.328,-9.445,0.37,-2.4892,-2.3588,-9.4098,-9.50188,0.29285,0.02602
1554682968928,-2.35,-9.448,0.241,-2.4765,-2.36567,-9.41415,-9.50666,0.29115,0.03454
1554682969133,-2.379,-9.433,0.348,-2.4647,-2.40504,-9.4166,-9.50998,0.2953,0.04156
1554682969339,-2.4,-9.435,0.39,-2.45845,-2.43671,-9.41755,-9.49343,0.3047,0.06634
1554682969539,-2.376,-9.433,0.265,-2.4511,-2.43308,-9.42045,-9.49736,0.303,0.05817
1554682969743,-2.326,-9.451,0.31,-2.44085,-2.4199,-9.4235,-9.50035,0.30015,0.05675
1554682969948,-2.396,-9.454,0.373,-2.4295,-2.41087,-9.4271,-9.50479,0.3055,0.06538
1554682970151,-2.382,-9.455,0.277,-2.4214,-2.38606,-9.42835,-9.4987,0.30645,0.06607
1554682970355,-2.413,-9.41,0.229,-2.4203,-2.37629,-9.4285,-9.48928,0.3016,0.08072
1554682970561,-2.5,-9.396,0.299,-2.41145,-2.37991,-9.42985,-9.50417,0.29755,0.0744
1554682970762,-2.603,-9.369,0.172,-2.41415,-2.41358,-9.4295,-9.49463,0.2932,0.1122
1554682970967,-2.381,-9.462,0.273,-2.40555,-2.44188,-9.4332,-9.49847,0.29375,0.10849
1554682971170,-2.663,-9.353,0.313,-2.41445,-2.43544,-9.42795,-9.50218,0.294,0.10563
1554682971375,-2.573,-9.341,0.251,-2.4265,-2.42263,-9.42845,-9.49909,0.28845,0.11465
1554682971576,-2.568,-9.457,0.317,-2.42585,-2.40262,-9.42655,-9.47833,0.29985,0.12798
1554682971782,-2.56,-9.357,0.282,-2.44185,-2.4017,-9.42085,-9.48021,0.3018,0.11409
1554682971986,-2.567,-9.366,0.284,-2.45265,-2.43247,-9.4182,-9.47587,0.29495,0.15233
1554682972189,-2.69,-9.405,0.209,-2.46355,-2.46299,-9.4165,-9.46807,0.29205,0.14723
1554682972392,-2.607,-9.354,0.145,-2.4766,-2.46305,-9.41045,-9.47801,0.28405,0.14796
1554682972598,-2.45,-9.423,0.387,-2.4756,-2.45464,-9.41235,-9.47804,0.28675,0.14386
1554682972804,-2.707,-9.367,0.386,-2.49455,-2.46088,-9.40845,-9.44534,0.28755,0.16763
1554682973006,-2.759,-9.365,0.243,-2.515,-2.48411,-9.4043,-9.45096,0.28765,0.15556
1554682973208,-2.914,-9.26,0.301,-2.54175,-2.52088,-9.39565,-9.45108,0.2853,0.20532
1554682973412,-2.587,-9.792,0.526,-2.5511,-2.54347,-9.4135,-9.43454,0.2921,0.21563
1554682973615,0.406,-9.932,-1.673,-2.412,-2.52678,-9.43845,-9.44691,0.1952,0.19149
1554682973822,0.117,-8.707,0.784,-2.28985,-2.48761,-9.40125,-9.45189,0.2189,0.18899
1554682974023,1.167,-10.676,-2.371,-2.1117,-2.44055,-9.46235,-9.44848,0.0817,0.18938
1554682974229,-1.013,-10.052,0.956,-2.04325,-2.39958,-9.4922,-9.41975,0.11565,0.21475
1554682974431,-0.945,-9.509,-0.046,-1.96985,-2.39763,-9.49715,-9.44949,0.1019,0.20699
1554682974633,-0.107,-9.955,3.126,-1.8502,-2.38655,-9.5251,-9.45304,0.24325,0.27022
1554682974838,-0.949,-13.499,1.423,-1.7675,-2.41362,-9.7316,-9.47938,0.3058,0.29301
1554682975043,-4.15,-9.573,0.859,-1.85595,-2.41963,-9.73715,-9.48434,0.3351,0.30409
1554682975246,-0.899,-6.19,5.363,-1.76775,-2.40061,-9.579,-9.44644,0.5876,0.36887
1554682975449,6.732,-0.892,7.275,-1.3025,-2.30027,-9.15655,-9.34894,0.9388,0.43521
1554682975636,0.412,2.101,9.494,-1.1535,-2.2597,-8.57865,-9.23403,1.39765,0.52653
1554682975855,-0.609,3.931,8.159,-1.05595,-2.24782,-7.91425,-9.10327,1.7915,0.58983
1554682976060,-1.659,4.113,8.993,-1.01055,-2.25352,-7.2403,-8.96044,2.22695,0.6984
1554682976264,-2.297,4.463,7.988,-0.9909,-2.25575,-6.5469,-8.81812,2.6159,0.76611
1554682976467,-1.477,5.17,7.838,-0.9344,-2.23372,-5.8207,-8.67634,3.00055,0.83726
1554682976672,-1.112,5.334,8.226,-0.8675,-2.22402,-5.08285,-8.52804,3.3925,0.91356
1554682976875,-0.567,4.702,9.085,-0.7605,-2.19338,-4.3794,-8.38942,3.82745,1.00426
1554682977083,0.841,2.57,9.854,-0.5805,-2.155,-3.78265,-8.27192,4.308,1.09246
1554682977281,0.38,3.437,9.063,-0.4158,-2.12253,-3.1478,-8.14316,4.7461,1.18311
1554682977485,1.143,3.916,8.711,-0.2293,-2.08137,-2.4624,-8.01157,5.15535,1.26679
1554682977690,0.736,4.076,9.229,-0.2128,-2.04254,-1.762,-7.87943,5.70045,1.35429
1554682977895,-1.489,3.647,9.024,-0.2931,-2.01711,-1.1443,-7.75315,6.11245,1.43935
1554682978097,-2.439,3.082,8.751,-0.4734,-2.00679,-0.4564,-7.63129,6.66855,1.52803
1554682978302,-1.677,2.868,8.907,-0.5066,-1.99276,0.1896,-7.50811,7.0661,1.62079
1554682978506,-2.405,3.072,10.003,-0.5796,-1.99219,0.81865,-7.38359,7.56855,1.70097
1554682978709,-2.214,1.987,8.898,-0.68495,-1.98059,1.41575,-7.27071,7.85715,1.78097
1554682978911,-1.711,1.256,9.649,-0.72305,-1.97085,2.1535,-7.16514,8.26845,1.87142
1554682979115,0.417,0.632,11.045,-0.4947,-1.93712,2.66375,-7.06604,8.77775,1.9775
1554682979320,-0.725,3.178,9.21,-0.486,-1.92018,3.13215,-6.94037,8.9701,2.06089
1554682979524,-2.852,5.393,7.361,-0.9652,-1.92335,3.4464,-6.7929,8.9744,2.12707
1554682979727,-1.081,3.146,9.516,-1.03985,-1.89562,3.49865,-6.66861,8.9755,2.2233
1554682979931,-1.389,3.519,8.755,-1.07885,-1.87734,3.47805,-6.54302,9.0053,2.30888
1554682980135,-1.638,3.703,8.441,-1.0778,-1.86336,3.45755,-6.41443,8.9777,2.38903
1554682980339,-2.983,3.94,8.727,-1.1121,-1.85821,3.4314,-6.28227,9.01465,2.4787
1554682980543,-3.403,4.126,8.492,-1.2084,-1.86223,3.3792,-6.1486,9.04735,2.55801
1554682980748,-4.742,3.705,8.013,-1.3899,-1.88089,3.29775,-6.01937,9.0367,2.63746
1554682980951,-4.577,5.42,6.814,-1.5904,-1.89818,3.33365,-5.87449,8.92315,2.69904
1554682981156,-3.622,5.193,7.194,-1.81355,-1.942,3.4648,-5.71359,8.79015,2.77452
1554682981359,-3.319,5.884,7.016,-1.9985,-1.96317,3.58715,-5.56453,8.6878,2.85533
1554682981562,-3.385,5.672,7.504,-2.2249,-1.99612,3.67495,-5.40727,8.62745,2.92349
1554682981766,-3.402,5.849,7.278,-2.4318,-2.00376,3.7636,-5.25307,8.5299,3.00447
1554682981969,-3.164,6.12,7.006,-2.51555,-2.0188,3.88725,-5.09479,8.429,3.06998
1554682982173,-3.195,4.789,7.738,-2.55335,-2.02499,3.9726,-4.95312,8.37835,3.14179
1554682982378,-2.792,4.719,8.64,-2.6091,-2.02596,4.06515,-4.81309,8.365,3.22569
1554682982584,-2.966,5.136,7.754,-2.63715,-2.03034,4.16835,-4.66713,8.25255,3.30079
1554682982787,-3.002,6.082,7.045,-2.67655,-2.03536,4.3731,-4.51253,8.1599,3.36715
1554682982988,-3.002,6.271,6.978,-2.7411,-2.03921,4.62385,-4.3565,8.02635,3.43284
1554682983193,-2.972,6.533,6.779,-2.91055,-2.04311,4.9189,-4.19662,7.81305,3.49858
1554682983397,-2.442,6.848,6.567,-2.9964,-2.04165,5.1024,-4.03432,7.6809,3.56302
1554682983599,-2.393,7.02,6.487,-2.97345,-2.04082,5.18375,-3.87005,7.6372,3.6241
1554682983802,-2.085,7.02,6.551,-3.02365,-2.03559,5.37745,-3.70598,7.48895,3.6863
1554682984008,-2.337,6.571,6.888,-3.07105,-2.03436,5.53005,-3.54619,7.3956,3.75488
1554682984211,-2.77,6.275,7.245,-3.12765,-2.03633,5.65865,-3.38912,7.3358,3.82495
1554682984416,-2.915,6.195,7.179,-3.12425,-2.03977,5.7714,-3.23323,7.2584,3.89232
1554682984619,-3.037,6.045,6.996,-3.10595,-2.04574,5.86735,-3.07855,7.1836,3.95915
1554682984826,-3.112,6.095,7.306,-3.02445,-2.05104,5.98685,-2.92372,7.14825,4.03043
1554682985026,-2.976,6.049,6.958,-2.9444,-2.05581,6.0183,-2.76914,7.15545,4.09729
1554682985230,-2.551,6.199,7.267,-2.89085,-2.05528,6.0686,-2.61354,7.1591,4.16721
1554682985435,-2.902,5.75,7.795,-2.87,-2.05815,6.0619,-2.4622,7.19805,4.24251
1554682985637,-2.803,6.177,7.05,-2.8409,-2.06093,6.08715,-2.30627,7.17535,4.31099
1554682985842,-2.913,6.262,7.043,-2.81645,-2.06483,6.1078,-2.1499,7.1636,4.37843
1554682986045,-2.845,6.145,7.009,-2.8005,-2.06797,6.10905,-1.99455,7.16375,4.44485
1554682986249,-2.693,6.177,7.389,-2.7754,-2.06867,6.17845,-1.83896,7.1463,4.51608
1554682986453,-2.43,6.194,7.165,-2.7573,-2.06753,6.2522,-1.68272,7.07255,4.58515
1554682986657,-2.459,6.254,7.161,-2.73195,-2.06777,6.3081,-1.52611,7.0429,4.6535
1554682986860,-2.475,6.443,7.152,-2.7056,-2.06575,6.32615,-1.36799,7.04825,4.72122
1554682987064,-2.533,6.424,7.158,-2.68215,-2.06559,6.3338,-1.20999,7.05725,4.79021
1554682987267,-2.957,6.622,6.514,-2.6814,-2.06963,6.33825,-1.04989,7.044,4.85273
1554682987471,-2.657,6.557,6.861,-2.69215,-2.07135,6.3237,-0.88974,7.0587,4.91826
1554682987675,-2.082,6.504,7.377,-2.6766,-2.06885,6.2979,-0.73139,7.1032,4.98841
1554682987879,-2.166,6.404,7.002,-2.68065,-2.0647,6.2671,-0.5724,7.12575,5.05754
1554682988082,-2.393,6.288,7.101,-2.68345,-2.06623,6.25295,-0.41481,7.1364,5.12612
1554682988287,-2.522,6.286,7.331,-2.67105,-2.06794,6.2535,-0.25776,7.1407,5.19522
1554682988491,-2.504,6.323,7.128,-2.6505,-2.06826,6.2599,-0.10014,7.13815,5.26383
1554682988694,-2.558,6.391,7.082,-2.62655,-2.07038,6.2772,0.05852,7.14245,5.3316
1554682988898,-2.34,6.498,6.961,-2.58795,-2.06908,6.29735,0.21735,7.1252,5.39788
1554682989102,-2.268,6.58,7.211,-2.55255,-2.06848,6.3239,0.3776,7.13785,5.46629
1554682989306,-2.318,6.454,6.919,-2.5409,-2.06816,6.33665,0.53662,7.12045,5.53307
1554682989509,-2.41,6.526,6.919,-2.5163,-2.06847,6.37545,0.69621,7.07665,5.59878
1554682989713,-2.526,6.444,7.149,-2.50245,-2.06973,6.3888,0.855,7.0816,5.66637
1554682989917,-2.575,6.421,6.891,-2.48555,-2.07172,6.39675,1.01354,7.074,5.73263
1554682990121,-2.927,6.443,7.046,-2.48965,-2.07773,6.41165,1.17248,7.07585,5.79999
1554682990324,-2.94,6.624,6.841,-2.502,-2.08317,6.434,1.33326,7.04845,5.86467
1554682990528,-2.787,6.81,6.582,-2.51985,-2.08722,6.4648,1.49591,7.0193,5.92772
1554682990731,-2.916,6.967,6.112,-2.5427,-2.09225,6.50045,1.65968,6.96685,5.98655
1554682991181,-2.95,6.898,6.656,-2.56645,-2.09675,6.5232,1.82262,6.94205,6.05012
1554682991383,-3.104,6.915,6.516,-2.595,-2.10176,6.54775,1.98546,6.90995,6.11356
1554682991590,-3.118,7.109,5.859,-2.60305,-2.10913,6.5721,2.15117,6.8772,6.16942
1554682991794,-3.363,6.962,6.072,-2.63835,-2.11613,6.59235,2.31432,6.83775,6.22701
1554682991994,-3.009,6.983,6.427,-2.6847,-2.12049,6.6163,2.47756,6.79025,6.28877
1554682992200,-2.808,7.046,6.263,-2.7168,-2.12289,6.6484,2.64259,6.7533,6.34823
1554682992406,-2.944,6.982,6.411,-2.74435,-2.12673,6.6831,2.80598,6.7188,6.40952
1554682992609,-2.759,6.987,6.424,-2.7562,-2.12865,6.71815,2.96951,6.67345,6.47092
1554682992813,-2.939,6.985,6.313,-2.77795,-2.13114,6.75125,3.13341,6.6327,6.53196
1554682993017,-2.623,7.094,6.32,-2.7812,-2.1313,6.7864,3.29789,6.5946,6.59371
1554682993220,-2.63,7.111,6.304,-2.7957,-2.1331,6.81705,3.46323,6.56175,6.65288
1554682993424,-2.551,7.093,6.187,-2.80985,-2.13154,6.8427,3.62783,6.51055,6.71089
1554682993628,-2.264,6.961,6.953,-2.80715,-2.12659,6.86805,3.79109,6.51225,6.77799
1554682993831,-2.336,7.04,6.401,-2.80345,-2.12081,6.89375,3.95409,6.48635,6.83899
1554682994036,-2.481,6.944,6.317,-2.8012,-2.11975,6.91875,4.12145,6.44475,6.8969
1554682994238,-2.57,6.774,7.022,-2.80095,-2.14951,6.9364,4.28851,6.4513,6.98385
1554682994444,-2.565,6.812,6.487,-2.78285,-2.17633,6.95485,4.4437,6.42335,7.04088
1554682994647,-1.865,7.145,6.295,-2.7291,-2.20665,6.9809,4.62191,6.39605,7.12754
1554682995034,-1.744,7.279,6.791,-2.67695,-2.21396,7.00435,4.79522,6.4065,7.18589
1554682995052,-1.37,5.886,6.134,-2.59965,-2.21821,6.9503,4.94917,6.4076,7.24769
1554682995274,1.732,6.079,7.699,-2.36555,-2.19982,6.90935,5.10951,6.45975,7.29342
1554682995478,-2.254,3.957,5.728,-2.32305,-2.21287,6.76145,5.28407,6.42035,7.33647
1554682995683,-9.427,-3.057,2.406,-2.6385,-2.26564,6.25315,5.34923,6.2477,7.35194
1554682995886,-14.618,-5.847,3.4,-3.20125,-2.40283,5.6127,5.35266,6.1141,7.33231
1554682996090,-10.221,-2.946,-0.92,-3.56185,-2.57236,5.11625,5.33212,5.74675,7.25036
1554682996294,-8.421,-7.501,-3.015,-3.8425,-2.66069,4.3889,5.2361,5.28285,7.12527
1554682996498,-8.275,-3.533,-0.143,-4.10905,-2.73735,3.86315,5.16146,4.95515,7.04225
1554682996701,-7.907,-3.104,-1.787,-4.36645,-2.79983,3.3586,5.08929,4.5446,6.93445
1554682996906,-7.745,-4.34,-6.379,-4.60675,-2.85431,2.79235,5.00126,3.91,6.79078
1554682997111,-6.712,-6.626,-4.358,-4.8112,-2.90666,2.10635,4.8833,3.3761,6.66882
1554682997315,-4.338,-4.333,-5.67,-4.8966,-2.93892,1.53415,4.78663,2.7774,6.52986
1554682997517,-4.922,-5.764,-7.983,-5.01515,-2.98247,0.8913,4.68197,2.0689,6.35918
1554682997722,-6.098,-6.2,-4.117,-5.20685,-3.05186,0.23325,4.59427,1.5154,6.21947
1554682997927,-5.626,-5.546,-1.723,-5.37135,-3.11192,-0.39605,4.50444,1.1092,6.11161
1554682998129,0.762,-10.592,-1.111,-5.2092,-3.11573,-1.27285,4.35936,0.7378,6.01339
1554682998332,6.183,-10.647,0.025,-4.77155,-3.06126,-2.1439,4.21213,0.38795,5.92135
1554682998537,9.529,-8.717,-0.049,-4.16685,-2.95108,-2.92035,4.08849,0.06115,5.83062
1554682998740,5.11,-4.927,-0.669,-3.8181,-2.87559,-3.52395,4.0084,-0.28705,5.73642
1554682998946,6.313,-6.855,-5.939,-3.41525,-2.79569,-4.23065,3.91117,-0.92355,5.58796
1554682999147,8.457,-6.404,0.582,-2.9239,-2.68707,-4.84515,3.81641,-1.20115,5.49375
1554682999352,4.901,-8.397,0.719,-2.76545,-2.61592,-5.56895,3.71257,-1.55015,5.41196
1554682999557,6.097,-8.43,-0.861,-2.3479,-2.53784,-6.1883,3.61571,-1.8796,5.30686
1554682999759,7.217,-9.582,-2.281,-1.5157,-2.46984,-6.51455,3.51357,-2.11395,5.1736
1554682999965,5.904,-8.605,0.552,-0.4896,-2.40355,-6.65245,3.39574,-2.25635,5.08702
1554683000168,5.83,-4.607,-3.356,0.31295,-2.31673,-6.7355,3.29574,-2.37815,4.97985
1554683000370,9.142,-7.546,-1.218,1.1911,-2.2145,-6.73775,3.18882,-2.2883,4.87251
1554683000576,5.184,-7.244,0.98,1.86405,-2.14877,-6.9233,3.08119,-2.23215,4.79476
1554683000778,5.71,-7.433,-0.668,2.5449,-2.07529,-7.13975,2.96983,-2.1762,4.70367
1554683000981,6.18,-9.416,0.265,3.24115,-1.98366,-7.39355,2.83627,-1.844,4.61905
1554683001185,7.74,-8.775,-0.443,3.96375,-1.87223,-7.501,2.70726,-1.64825,4.5297
1554683001390,5.621,-4.871,-0.414,4.4617,-1.7686,-7.5279,2.6215,-1.38545,4.44543
1554683001592,7.673,-7.455,-4.252,5.09145,-1.6461,-7.61245,2.49275,-1.1989,4.33477
1554683001797,7.278,-6.692,0.751,5.76025,-1.5371,-7.63705,2.3739,-0.9555,4.27034
1554683002001,5.033,-8.164,0.568,6.2932,-1.45358,-7.76795,2.23342,-0.84095,4.20586
1554683002205,6.235,-8.706,-2.008,6.56685,-1.35738,-7.67365,2.08964,-0.8858,4.11074
1554683002410,5.991,-8.051,0.56,6.55725,-1.26345,-7.54385,1.95064,-0.85905,4.04356
1554683002612,8.712,-6.314,0.322,6.5164,-1.14469,-7.4237,1.8263,-0.8405,3.97672
1554683002815,5.099,-6.64,0.632,6.51585,-1.06175,-7.50935,1.71201,-0.77545,3.90566
1554683003021,7.053,-7.748,-1.317,6.55285,-0.9633,-7.554,1.58734,-0.54435,3.80609
1554683003223,6.06,-8.404,1.218,6.433,-0.87304,-7.654,1.45194,-0.51255,3.74073
1554683003428,5.928,-7.779,-0.039,6.48435,-0.78374,-7.6231,1.31333,-0.55045,3.66989
1554683003632,6.001,-7.736,-0.097,6.47955,-0.69371,-7.5884,1.17326,-0.51225,3.59914
1554683003835,5.562,-8.006,-0.197,6.3968,-0.60837,-7.5096,1.02787,-0.40805,3.52938
1554683004037,5.885,-7.801,0.096,6.39585,-0.5251,-7.4694,0.88138,-0.43085,3.46467
1554683004243,5.888,-7.781,-0.128,6.39875,-0.44229,-7.6281,0.73337,-0.26945,3.39852
1554683004447,5.893,-7.768,-0.171,6.2363,-0.36251,-7.6392,0.58549,-0.2171,3.3313
1554683004649,5.945,-7.709,0.013,6.27435,-0.27969,-7.66245,0.44269,-0.26545,3.26255
1554683004854,6.093,-7.62,-0.009,6.2935,-0.19106,-7.6718,0.30374,-0.2325,3.19001
1554683005057,5.92,-7.752,-0.194,6.2805,-0.10271,-7.5886,0.16427,-0.25545,3.11628
1554683005263,5.769,-7.855,-0.059,6.18195,-0.01465,-7.5426,0.02527,-0.23625,3.04573
1554683005465,6.255,-7.404,0.033,6.21365,0.07902,-7.66925,-0.10972,-0.2139,2.973
1554683005669,6.293,-7.525,-0.14,6.14465,0.17171,-7.67275,-0.24546,-0.0083,2.90202
1554683005876,6.313,-7.592,0.224,6.0964,0.26035,-7.71775,-0.38337,-0.03465,2.83159
1554683006076,6.271,-7.381,0.726,6.1583,0.35208,-7.6786,-0.51468,-0.02675,2.7609
1554683006281,6.291,-7.48,-0.005,6.1611,0.44302,-7.6173,-0.65125,0.0734,2.69035
1554683006483,6.408,-7.36,0.326,6.18195,0.53623,-7.58275,-0.78747,0.0617,2.62318
1554683006688,6.372,-7.386,0.069,6.06495,0.6284,-7.63635,-0.92278,0.04905,2.55378
1554683006895,6.37,-7.396,0.22,6.1285,0.71903,-7.67415,-1.05851,0.02845,2.48209
1554683007095,6.369,-7.384,0.128,6.0943,0.80702,-7.65595,-1.19429,0.1007,2.41172
1554683007298,6.372,-7.381,0.206,6.1099,0.89533,-7.6048,-1.33064,0.0501,2.34217
1554683007504,6.379,-7.386,0.194,6.13245,0.98387,-7.58515,-1.46893,0.06175,2.27259
1554683007707,6.377,-7.385,0.183,6.15125,1.07297,-7.5676,-1.60702,0.07575,2.20284
1554683007911,6.376,-7.384,0.229,6.19195,1.1663,-7.5365,-1.74708,0.09705,2.13999
1554683008113,6.367,-7.39,0.197,6.21605,1.25654,-7.51595,-1.88655,0.1021,2.07335
1554683008317,6.374,-7.385,0.175,6.24035,1.3411,-7.49615,-2.02544,0.11725,2.00133
1554683008521,6.374,-7.389,0.19,6.2644,1.4265,-7.4772,-2.16337,0.1353,1.93321
1554683008724,6.383,-7.39,0.193,6.2863,1.51426,-7.46125,-2.30015,0.1443,1.86413
1554683008929,6.353,-7.389,0.223,6.2993,1.60301,-7.4497,-2.4369,0.1559,1.79305
1554683009133,6.373,-7.39,0.22,6.32195,1.69178,-7.4316,-2.57403,0.1766,1.72397
1554683009338,6.365,-7.39,0.242,6.35175,1.78101,-7.40835,-2.71184,0.19165,1.65557
1554683009539,6.37,-7.388,0.24,6.3575,1.86811,-7.40755,-2.8507,0.202,1.58836
1554683009743,6.364,-7.392,0.232,6.36105,1.95443,-7.4009,-2.99042,0.2206,1.51857
1554683009946,6.371,-7.392,0.247,6.36395,2.04132,-7.3909,-3.12888,0.22175,1.45185
1554683010151,6.368,-7.386,0.249,6.3688,2.1291,-7.39115,-3.268,0.1979,1.38515
1554683010356,6.365,-7.388,0.263,6.3725,2.21801,-7.38655,-3.40632,0.2113,1.31629
1554683010559,6.368,-7.385,0.279,6.3705,2.30744,-7.3878,-3.54438,0.20895,1.25017
1554683010763,6.371,-7.385,0.341,6.37045,2.40042,-7.38775,-3.68266,0.22255,1.18312
1554683010967,6.351,-7.394,0.295,6.3695,2.49333,-7.38765,-3.82284,0.2263,1.11766
1554683011172,6.372,-7.388,0.255,6.36965,2.58492,-7.38785,-3.96482,0.23265,1.05439
1554683011376,6.382,-7.399,0.254,6.37015,2.6779,-7.38875,-4.10848,0.23505,0.99581
1554683011577,6.344,-7.405,0.117,6.3684,2.77084,-7.3897,-4.25151,0.2312,0.93042
1554683011781,6.348,-7.399,0.106,6.36695,2.86536,-7.3904,-4.39465,0.22735,0.86632
